id,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
0,1815,8151611156,0,8532,,,11,0,243,46.36,77.69,0,0,0,0,0
0,1815,8139111151,0,8532,,,2,1,1,1,0,0,0,0,0,0
0,1815,8134911156,0,8507,,,1,2,2,2,,0,0,0,0,0
0,1815,8133011148,0,8532,,,346,0,4,0.03,0.32,0,0,0,0,0
0,1815,8117511147,0,8507,,,745,0,367,4.67,30.09,0,0,0,0,0
0,1815,8122411177,0,8532,,,1,1,1,1,,0,0,0,0,0
0,1815,8123511165,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8146411158,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8128911143,0,8507,,,10,0,0,0,0,0,0,0,0,0
0,1815,8127711146,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8141211168,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8144211170,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8120811186,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8140511172,0,8507,,,2702,0,25,0.79,1.64,0,0,0,0,1
0,1815,8137111146,0,8507,,,19,0,12,2.21,2.68,0,0,0,0,0
0,1815,8159211191,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8145611173,0,8532,,,376,0,1510,18.68,101.87,0,0,0,0,0
0,1815,8116511167,0,8507,,,143,0,28,0.31,2.69,0,0,0,0,0
0,1815,8144811140,0,8507,,,2998,0,48,0.1,1.28,0,0,0,0,0
0,1815,8117411161,0,8507,,,20,0,72,6.15,17.04,0,0,0,0,0
0,1815,8146511157,0,8532,,,51706,0,30.61,0.09,0.58,0,0,0,0,0
0,1815,8115011179,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8133611181,0,8507,,,296,0,0.22,0,0.02,0,0,0,0,0
0,1815,8146211174,0,8532,,,1,113,113,113,,0,0,0,0,0
0,1815,8137311151,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8151311157,0,8532,,,109,0,4,0.56,0.93,0,0,0,0,0
0,1815,8147211179,0,8532,,,13,0,34.4,7.01,12.36,0,0,0,0,0
0,1815,8155611166,0,8532,,,30,0,0.1,0.01,0.03,0,0,0,0,0
0,1815,8133511146,0,8532,,,397,0,720,6.63,57.64,0,0,0,0,0
0,1815,8143711164,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8127711146,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8123811169,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8123311142,0,8507,,,4418,0,92,2.76,7.91,0,0,0,0,1
0,1815,8157611190,0,8532,,,90,0,1.79,0.04,0.22,0,0,0,0,0
0,1815,8115011184,0,8507,,,15,0,304.76,44.56,83.17,0,0,0,0,0
0,1815,8138911167,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8130411160,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8142811155,0,8507,,,3460,0,14,0.16,0.64,0,0,0,0,0
0,1815,8115311180,0,8532,,,12,0,0,0,0,0,0,0,0,0
0,1815,8149711152,0,8507,,,1,1,1,1,,0,0,0,0,0
0,1815,8114411159,0,8507,,,24,0,77.5,4.25,15.73,0,0,0,0,0
0,1815,8149711150,0,8507,,,49,0,7.04,0.63,1.32,0,0,0,0,0
0,1815,8147511183,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8117111164,0,8532,,,127,0,10,0.74,1.54,0,0,0,0,0
0,1815,8138511170,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8157611186,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8122711158,0,8532,,,1,4.6,4.6,4.6,,0,0,0,0,0
0,1815,8147011146,0,8532,,,3094,0,228495,73.93,4107.87,0,0,0,0,0
0,1815,8112011170,0,8507,,,7,0,3,1.14,1.07,0,0,0,0,0
0,1815,8113811169,0,8507,,,20,0,29000,2565.7,6607.16,0,0,0,0,1
0,1815,8159211185,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8113711186,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8129211170,0,8532,,,8,0,0.01,0,0,0,0,0,0,0
0,1815,8149711162,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8140011154,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8143711163,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8123711179,0,8532,,,321,0,215,14.08,42.39,0,0,0,0,1
0,1815,8160011166,0,8532,,,6,0,0,0,0,0,0,0,0,0
0,1815,8125111155,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8149211165,0,8507,,,7,0,1.3,0.29,0.52,0,0,0,0,0.7
0,1815,8153211174,0,8507,,,1,2.9,2.9,2.9,,0,0,0,0,0
0,1815,8133611181,0,8532,,,362,0,0.42,0,0.02,0,0,0,0,0
0,1815,8132211150,0,8507,,,827,0,30,0.08,1.26,0,0,0,0,0
0,1815,8117511147,0,8532,,,607,0,81,1.17,7.1,0,0,0,0,0
0,1815,8136711148,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8146211173,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8125911170,0,8507,,,46,0,266926,8504.22,39775.67,0,0,0,0,0
0,1815,8154311171,0,8532,,,8,0,0.02,0,0.01,0,0,0,0,0
0,1815,8120311168,0,8507,,,5,0,2,0.6,0.89,0,0,0,0,1
0,1815,8160011166,0,8507,,,8,0,52,6.5,18.38,0,0,0,0,0
0,1815,8119211154,0,8507,,,1,1,1,1,,0,0,0,0,0
0,1815,8152411172,0,8532,,,15,0,51,4,13.21,0,0,0,0,0
0,1815,8136311165,0,8532,,,25,0,100,34.76,36.53,0,0,0,0,28
0,1815,8144811140,0,8532,,,2817,0,29,0.08,1.01,0,0,0,0,0
0,1815,8139011171,0,8507,,,9,0,26,3.52,8.64,0,0,0,0,0
0,1815,8158311179,0,8507,,,997377,0,1311,0.33,5.31,0,0,0,0,0
0,1815,8116111161,0,8507,,,6,0,0.02,0,0.01,0,0,0,0,0
0,1815,8147311171,0,8532,,,12,0,6.2,0.58,1.78,0,0,0,0,0
0,1815,8144211157,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8119111165,0,8532,,,6,0,0,0,0,0,0,0,0,0
0,1815,8144111153,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8154211173,0,8507,,,24,0,37.4,6.15,8.42,0,0,0,0,3.7
0,1815,8138711168,0,8532,,,6,0,30.1,14.37,13.14,0,0,0,0,0
0,1815,8123311143,0,8532,,,2062,0,12,0.16,0.76,0,0,0,0,0
0,1815,8158911153,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8148011162,0,8532,,,190,0,80,1.51,7.57,0,0,0,0,0
0,1815,8146111170,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8146511162,0,8507,,,449,0,76.6,0.4,4.04,0,0,0,0,0
0,1815,8120411161,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8112711168,0,8532,,,11,0,5,0.55,1.51,0,0,0,0,0
0,1815,8136111160,0,8507,,,98,0,200,22.73,36.27,0,0,0,0,2
0,1815,8134511154,0,8532,,,3,0,0,0,0,0,0,0,0,0
0,1815,8111911162,0,8532,,,11,0,1,0.09,0.3,0,0,0,0,0
0,1815,8141511156,0,8532,,,3,0,0,0,0,0,0,0,0,0
0,1815,8142811173,0,8507,,,12,0,1,0.42,0.51,0,0,0,0,0
0,1815,8119111165,0,8507,,,13,0,5,0.38,1.39,0,0,0,0,0
0,1815,8125211154,0,8532,,,4,0,84.8,21.2,42.4,0,0,0,0,0
0,1815,8123311143,0,8507,,,2375,0,46,0.22,1.49,0,0,0,0,0
0,1815,8122811154,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8154311164,0,8532,,,5,0,5,2.4,2.3,0,0,0,0,0
0,1815,8157511147,0,8532,,,1777,0,100,6.26,16.93,0,0,0,0,0
0,1815,8144811151,0,8532,,,271,0,62,2.51,8.85,0,0,0,0,0
0,1815,8141811165,0,8532,,,869,0,82,0.66,5.91,0,0,0,0,0
0,1815,8154611163,0,8507,,,4,0,1,0.25,0.5,0,0,0,0,0
0,1815,8147111158,0,8507,,,435,0,7,0.49,0.87,0,0,0,0,0
0,1815,8155111172,0,8532,,,13,0,0.8,0.19,0.33,0,0,0,0,0
0,1815,8133111145,0,8507,,,1,4.2,4.2,4.2,,0,0,0,0,0
0,1815,8158311179,0,8532,,,999040,0,1951,0.33,6.51,0,0,0,0,0
0,1815,8126011167,0,8507,,,14,0,0,0,0,0,0,0,0,0
0,1815,8140111166,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8148411146,0,8532,,,1999,0,9,0.01,0.25,0,0,0,0,0
0,1815,8140111170,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8148411144,0,8532,,,2020,0,18,0.04,0.56,0,0,0,0,0
0,1815,8157711143,0,8507,,,3035,0,100,5.95,17.91,0,0,0,0,0
0,1815,8153211174,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8142211169,0,8507,,,42,-0.1,0.9,0.06,0.19,0,0,0,0,0
0,1815,8130311151,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8156111149,0,8507,,,20,0,107,12.4,24.81,0,0,0,0,2
0,1815,8119711157,0,8507,,,19,0,116,7.89,26.23,0,0,0,0,1
0,1815,8129811152,0,8532,,,118,0,34,0.98,3.88,0,0,0,0,0
0,1815,8150011160,0,8507,,,2318,0,89,0.07,2.12,0,0,0,0,0
0,1815,8144211157,0,8507,,,4,0,17,4.25,8.5,0,0,0,0,0
0,1815,8120211176,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8118911172,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8158611151,0,8532,,,64,1,40,8.89,7.1,0,0,0,0,0
0,1815,8142811155,0,8532,,,3287,0,8,0.15,0.56,0,0,0,0,0
0,1815,8125311174,0,8507,,,468,0,0,0,0,0,0,0,0,0
0,1815,8150311175,0,8507,,,23,0,783,58.78,175.3,0,0,0,0,0
0,1815,8156611174,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8152111176,0,8507,,,13,0,3,0.54,0.88,0,0,0,0,0
0,1815,8125311179,0,8532,,,2,0,0,0,0,0,0,0,0,0
0,1815,8119111175,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8127611161,0,8532,,,2,11.3,12.5,11.9,0.85,0,0,0,0,0
0,1815,8143011163,0,8532,,,2003,0,10,0.03,0.36,0,0,0,0,0
0,1815,8133011138,0,8532,,,2250,0,100,2.45,10.34,0,0,0,0,0
0,1815,8133911166,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8112311165,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8144011202,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8129111138,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8152811151,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8135411164,0,8507,,,1,7,7,7,,0,0,0,0,0
0,1815,8135811169,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8135811156,0,8532,,,163,0,302,3.08,25.93,0,0,0,0,0
0,1815,8157611190,0,8507,,,47,0,0.94,0.07,0.21,0,0,0,0,0
0,1815,8112711173,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8123011164,0,8532,,,2,2,3,2.5,0.71,0,0,0,0,0
0,1815,8151911160,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8115411163,0,8532,,,47997,0,68.1,1.04,2.08,0,0,0,0,0
0,1815,8139511171,0,8507,,,410,0,884.4,2.18,43.68,0,0,0,0,0
0,1815,8123711179,0,8507,,,145,0,224,6.45,26.89,0,0,0,0,0
0,1815,8122711151,0,8532,,,291,0,138,0.82,9.97,0,0,0,0,0
0,1815,8146111168,0,8507,,,15,0,3.13,0.59,0.96,0,0,0,0,0
0,1815,8151911160,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8132611158,0,8532,,,1,1,1,1,,0,0,0,0,0
0,1815,8151311164,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8146111152,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8140211151,0,8507,,,1,0.04,0.04,0.04,,0,0,0,0,0
0,1815,8136711149,0,8532,,,1005,0,744211,4341.69,30113.09,0,0,0,0,1
0,1815,8116211179,0,8532,,,330,0,69,2.05,6.86,0,0,0,0,0
0,1815,8159911172,0,8532,,,991804,0,100,0.03,0.55,0,0,0,0,0
0,1815,8142611165,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8156911162,0,8507,,,2,1,2,1.5,0.71,0,0,0,0,0
0,1815,8153011157,0,8507,,,3064,0,27,0.17,1.13,0,0,0,0,0
0,1815,8144911147,0,8532,,,3,0.6,1.9,1.47,0.75,0,0,0,0,0
0,1815,8117711159,0,8532,,,2,0,0,0,0,0,0,0,0,0
0,1815,8145811164,0,8507,,,652,0,100,4.87,16.22,0,0,0,0,0
0,1815,8152411172,0,8507,,,10,0,2,0.4,0.84,0,0,0,0,0
0,1815,8112811187,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8129211155,0,8507,,,15,0,567,154,190.64,0,0,0,0,0
0,1815,8142811163,0,8532,,,1,1,1,1,,0,0,0,0,0
0,1815,8132511163,0,8532,,,2941,0,150,1.46,5.69,0,0,0,0,0
0,1815,8155511160,0,8532,,,3,62,69,66,3.61,0,0,0,0,0
0,1815,8157511147,0,8507,,,2324,0,100,4.64,14.33,0,0,0,0,0
0,1815,8149111166,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8120411158,0,8532,,,2,0,0,0,0,0,0,0,0,0
0,1815,8135711174,0,8507,,,6,0,39,11.83,15.3,0,0,0,0,0
0,1815,8149611162,0,8532,,,1,75,75,75,,0,0,0,0,0
0,1815,8156011155,0,8532,,,1,121,121,121,,0,0,0,0,0
0,1815,8117511159,0,8507,,,126,-0.1,2.3,0.22,0.4,0,0,0,0,0.1
0,1815,8158311178,0,8532,,,476,0,12.53,0.13,0.78,0,0,0,0,0
0,1815,8121911171,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8133811164,0,8507,,,15,0,231.24,37.94,66.05,0,0,0,0,0
0,1815,8146211169,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8133011138,0,8507,,,2572,0,94,2.06,8.43,0,0,0,0,0
0,1815,8114411161,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8150611182,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8139311166,0,8507,,,2,6.99,7.15,7.07,0.11,0,0,0,0,0
0,1815,8122811164,0,8507,,,24,0,8.6,1.92,2.32,0,0,0,0,0.9
0,1815,8138611162,0,8507,,,77,0,2.41,0.23,0.55,0,0,0,0,0.01
0,1815,8155611166,0,8507,,,45,0,4.49,0.16,0.71,0,0,0,0,0
0,1815,8137411145,0,8532,,,2840,0,100,1.25,9.66,0,0,0,0,0
0,1815,8120411158,0,8507,,,1,8,8,8,,0,0,0,0,0
0,1815,8113111151,0,8507,,,4,0,3,0.75,1.5,0,0,0,0,0
0,1815,8149911174,0,8532,,,3,0,0,0,0,0,0,0,0,0
0,1815,8122311158,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8154411153,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8116011155,0,8507,,,1677,0,1416068,11585.17,76054.57,0,0,0,0,1
0,1815,8150011160,0,8532,,,1995,0,69,0.12,2.59,0,0,0,0,0
0,1815,8112011178,0,8532,,,362,0,0.19,0,0.02,0,0,0,0,0
0,1815,8133511146,0,8507,,,220,0,380,3.98,27.21,0,0,0,0,0
0,1815,8134311167,0,8507,,,635,0,38,0.11,1.97,0,0,0,0,0
0,1815,8129411156,0,8507,,,3,1,9,6,4.36,0,0,0,0,0
0,1815,8139411153,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8156011147,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8153511157,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8129811152,0,8507,,,118,0,365,7.85,42.63,0,0,0,0,0
0,1815,8143711176,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8136711148,0,8532,,,12,0,43.7,6.6,15.51,0,0,0,0,0
0,1815,8126511173,0,8532,,,15,0,0,0,0,0,0,0,0,0
0,1815,8119911165,0,8507,,,2961,0,20,0.02,0.5,0,0,0,0,0
0,1815,8140111176,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8118511191,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8157211173,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8136511158,0,8507,,,152,0,1712,73.39,254.55,0,0,0,0,0
0,1815,8120311168,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8113211172,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8144811151,0,8507,,,276,0,75,1.58,8.08,0,0,0,0,0
0,1815,8128711159,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8124511164,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8139911174,0,8532,,,220,0,319,12.26,41.15,0,0,0,0,0
0,1815,8114511170,0,8507,,,714,0,6.3,0.14,0.65,0,0,0,0,0
0,1815,8152911164,0,8507,,,210,0,7,0.17,0.8,0,0,0,0,0
0,1815,8119611143,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8155111187,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8153011157,0,8532,,,2859,0,23,0.13,1.01,0,0,0,0,0
0,1815,8133911162,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8112611182,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8143711163,0,8507,,,1,3,3,3,,0,0,0,0,0
0,1815,8142811173,0,8532,,,8,0,1,0.25,0.46,0,0,0,0,0
0,1815,8154611163,0,8532,,,6,0,4,1.67,1.86,0,0,0,0,1
0,1815,8116011160,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8139311184,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8123311142,0,8532,,,3667,0,86,2.91,7.42,0,0,0,0,0
0,1815,8133811162,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8144111163,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8119711168,0,8532,,,971,0,11,0.3,0.65,0,0,0,0,0
0,1815,8156111157,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8155211172,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8119411170,0,8507,,,12,0,26.8,6.48,10.84,0,0,0,0,0
0,1815,8145511152,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8140111170,0,8532,,,6,0,25,7.83,12.17,0,0,0,0,0
0,1815,8120011161,0,8507,,,8,0,100,36.88,39.73,0,0,0,0,1
0,1815,8115411163,0,8507,,,60778,0,77.3,1.06,1.91,0,0,0,0,0.8
0,1815,8121511170,0,8507,,,2386,0,22,0.14,1.14,0,0,0,0,0
0,1815,8158611152,0,8532,,,231,0,4,0.06,0.41,0,0,0,0,0
0,1815,8146511162,0,8532,,,10,0,0,0,0,0,0,0,0,0
0,1815,8131711156,0,8507,,,20,0,20.4,7.44,7.35,0,0,0,0,4.4
0,1815,8139911174,0,8507,,,112,0,207,7.09,30.34,0,0,0,0,0
0,1815,8132511163,0,8507,,,1515,0,88,1.45,4.57,0,0,0,0,0
0,1815,8124111161,0,8532,,,2,0,3,1.5,2.12,0,0,0,0,0
0,1815,8146411157,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8115211158,0,8532,,,10,0,1,0.2,0.42,0,0,0,0,0
0,1815,8139011166,0,8532,,,3,0,10,5,5,0,0,0,0,0
0,1815,8119911179,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8144811150,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8146411157,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8131711167,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8142711165,0,8532,,,9,0,19,6.78,7.41,0,0,0,0,10
0,1815,8150311163,0,8532,,,127,0,3,0.44,0.64,0,0,0,0,0
0,1815,8144711167,0,8507,,,423,0,111,0.42,5.39,0,0,0,0,0.1
0,1815,8136311165,0,8507,,,10,0,0,0,0,0,0,0,0,0
0,1815,8124411176,0,8507,,,2,0,2,1,1.41,0,0,0,0,0
0,1815,8155311148,0,8532,,,4,0,25,6.25,12.5,0,0,0,0,0
0,1815,8157211173,0,8532,,,10,0,0,0,0,0,0,0,0,0
0,1815,8112411163,0,8532,,,1,30,30,30,,0,0,0,0,0
0,1815,8143511168,0,8507,,,1081,0,8,1.2,1.3,0,0,0,0,1
0,1815,8140511159,0,8507,,,165,0,221.3,3.3,21.18,0,0,0,0,0
0,1815,8151311157,0,8507,,,118,0,103,2.06,9.69,0,0,0,0,0
0,1815,8146111154,0,8532,,,2886,0,8.98,0.05,0.4,0,0,0,0,0
0,1815,8115211158,0,8507,,,2,0,1,0.5,0.71,0,0,0,0,0
0,1815,8125311174,0,8532,,,346,0,1,0,0.05,0,0,0,0,0
0,1815,8151711182,0,8507,,,2,0,0.11,0.06,0.08,0,0,0,0,0
0,1815,8119411171,0,8532,,,8,0,0,0,0,0,0,0,0,0
0,1815,8150711170,0,8532,,,3998,0,100,1.97,6.8,0,0,0,0,0
0,1815,8147411167,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8123111169,0,8532,,,2731,0,765,0.45,14.73,0,0,0,0,0
0,1815,8157011160,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8135011157,0,8532,,,2,0,20,10,14.14,0,0,0,0,0
0,1815,8153511157,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8155411153,0,8532,,,3,0,0,0,0,0,0,0,0,0
0,1815,8119411170,0,8532,,,8,0,0,0,0,0,0,0,0,0
0,1815,8133111145,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8147211175,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8147811168,0,8532,,,17,0,0,0,0,0,0,0,0,0
0,1815,8137311151,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8146111152,0,8532,,,3,0,0,0,0,0,0,0,0,0
0,1815,8113111151,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8111311133,0,8507,,,52,0,46.5,9.06,13.11,0,0,0,0,0
0,1815,8112011178,0,8507,,,290,0,13.4,0.05,0.79,0,0,0,0,0
0,1815,8140911166,0,8532,,,211,0,463,25.28,69.42,0,0,0,0,0
0,1815,8121511170,0,8532,,,2065,0,49,0.16,1.61,0,0,0,0,0
0,1815,8126811147,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8139111151,0,8507,,,2,0,0,0,0,0,0,0,0,0
0,1815,8136511158,0,8532,,,210,0,515,14.32,60.55,0,0,0,0,0
0,1815,8123211171,0,8507,,,417,0,20.5,0.26,1.8,0,0,0,0,0
0,1815,8148111140,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8117111164,0,8507,,,142,0,17.6,0.79,2.05,0,0,0,0,0
0,1815,8154311164,0,8507,,,5,0,30,6,13.42,0,0,0,0,0
0,1815,8115011168,0,8507,,,1,17,17,17,,0,0,0,0,0
0,1815,8119411171,0,8507,,,12,0,83.9,16.48,28.73,0,0,0,0,0
0,1815,8126011167,0,8532,,,3,0,1,0.67,0.58,0,0,0,0,0
0,1815,8137111161,0,8507,,,1,0.5,0.5,0.5,,0,0,0,0,0
0,1815,8122211143,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8156311176,0,8532,,,2460,0,16,0.32,0.93,0,0,0,0,0
0,1815,8141511156,0,8507,,,4,0,0,0,0,0,0,0,0,0
0,1815,8152411163,0,8532,,,2,11.7,12.9,12.3,0.85,0,0,0,0,0
0,1815,8137711179,0,8507,,,24,0,31,2,6.27,0,0,0,0,0
0,1815,8124411176,0,8532,,,4,0,51,12.75,25.5,0,0,0,0,0
0,1815,8148411144,0,8507,,,2350,0,20,0.06,0.67,0,0,0,0,0
0,1815,8156411145,0,8532,,,136,0,0,0,0,0,0,0,0,0
0,1815,8137411145,0,8507,,,3072,0,99,2.37,13.15,0,0,0,0,0
0,1815,8131311160,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8149611162,0,8507,,,1,0,0,0,,0,0,0,0,0
0,1815,8112311165,0,8532,,,1,1,1,1,,0,0,0,0,0
0,1815,8151811173,0,8532,,,2,0,6,3,4.24,0,0,0,0,0
0,1815,8156611174,0,8532,,,1,0,0,0,,0,0,0,0,0
0,1815,8158111170,0,8507,,,79,0,64,0.95,7.24,0,0,0,0,0
0,1815,8116111157,0,8532,,,64,0,31,2.92,4.96,0,0,0,0,0
0,1815,8156611169,0,8532,,,1,1.5,1.5,1.5,,0,0,0,0,0
0,1815,8115011184,0,8532,,,9,0,45.82,10.21,17.32,0,0,0,0,0
0,1815,8120211187,0,8507,,,12,0,18.1,3.07,5.56,0,0,0,0,0
0,1816,3000089,0,2,,,1,256,256,256,,0,0,0,0,0
0,1816,3000089,0,6,,,1,0,0,0,,0,0,0,0,0
0,1816,3000089,0,3,,,1,0,0,0,,0,0,0,0,0
0,1816,3000194,0,6,,,3,4,9,6.33,2.52,0,0,0,0,0
0,1816,3000194,0,5,,,9,1,11,5.11,4.01,0,0,0,0,0
0,1816,3000194,0,4,,,7,0,4,1,1.41,0,0,0,0,0
0,1816,3000194,0,7,,,3,5,9,7,2,0,0,0,0,0
0,1816,3000598,0,4,,,705,0,92,4.58,7.55,0,0,0,0,0
0,1816,3000598,0,3,,,375,0,85,3.83,9.34,0,0,0,0,0
0,1816,3000598,0,7,,,331,0,89,6.1,9.56,0,0,0,0,0
0,1816,3000598,0,6,,,1294,0,98,4.92,7.9,0,0,0,0,1
0,1816,3000598,0,2,,,295,0,92,2.98,7.71,0,0,0,0,0
0,1816,3001199,0,5,,,1,0,0,0,,0,0,0,0,0
0,1816,3001417,0,3,,,22,0,34,2.95,7.49,0,0,0,0,0
0,1816,3001417,0,7,,,17,0,3,0.41,0.87,0,0,0,0,0
0,1816,3001417,0,6,,,63,0,19,0.86,2.52,0,0,0,0,0
0,1816,3001417,0,5,,,68,0,365,10.19,52.25,0,0,0,0,0
0,1816,3001417,0,4,,,45,0,171,4.67,25.62,0,0,0,0,0
0,1816,3001417,0,2,,,15,0,6,0.8,1.66,0,0,0,0,0
0,1816,3002238,0,7,,,22,0,2.3,0.4,0.65,0,0,0,0,0
0,1816,3002238,0,2,,,27,0,2.6,0.33,0.71,0,0,0,0,0
0,1816,3002238,0,3,,,35,0,10.7,0.7,2.01,0,0,0,0,0
0,1816,3002238,0,5,,,83,0,77.5,1.88,8.58,0,0,0,0,0
0,1816,3002238,0,6,,,84,0,8.2,0.73,1.41,0,0,0,0,0
0,1816,3002238,0,4,,,52,0,17.6,1.02,2.78,0,0,0,0,0
0,1816,3002751,0,2,,,20,0,0,0,0,0,0,0,0,0
0,1816,3002751,0,6,,,82,0,0,0,0,0,0,0,0,0
0,1816,3002751,0,3,,,16,0,0,0,0,0,0,0,0,0
0,1816,3002751,0,7,,,24,0,0,0,0,0,0,0,0,0
0,1816,3002751,0,5,,,86,0,7,0.08,0.75,0,0,0,0,0
0,1816,3002751,0,4,,,43,0,37,1,5.69,0,0,0,0,0
0,1816,3002848,0,3,,,8,2,37,9.13,11.61,0,0,0,0,1
